#weight  minuslogpost      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck  calib_100T  calib_217T  A_cib_217  xi_sz_cib      A_sz   ksz_norm  gal545_A_100  gal545_A_143  gal545_A_143_217  gal545_A_217  ps_A_100_100  ps_A_143_143  ps_A_143_217  ps_A_217_217  galf_TE_A_100  galf_TE_A_100_143  galf_TE_A_100_217  galf_TE_A_143  galf_TE_A_143_217  galf_TE_A_217            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  minuslogprior  minuslogprior__0  minuslogprior__SZ      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE  chi2__planck_2018_lensing.clik
 3 1426.1263  3.037004 0.96771507 1.0407108 0.022280624 0.11946449 0.049316139   1.000894  1.0004472  0.9986182 29.824337  0.8761661   5.552896 1.3987931 8.4934946 11.714135 17.314785  98.39596 219.59971 48.889051 56.416536 146.83078   0.1252752   0.1298057 0.61969073 0.18586123 0.68879534 2.8272686 2.0842704e-09 67.400656 0.31343827 0.14239025 0.68648219 0.24536279 0.24668918 2.6024896 7.1744165 0.80750834 0.98359193 0.45208805 0.60420599 2.0842704 1.8885071 13.810513 147.33519  22.76668 20.715032 2.0516485 2806.7193 22.808838 395.71391 2379.4049 8.7916076
 1 1426.3598 3.0324426 0.96821453 1.0403813 0.022288202 0.11912902 0.047229887  1.0033897 0.99926527 0.99909842 36.605426 0.90512896  3.1664352 3.0571781 10.017972 16.919736 22.182453 104.58258 250.41022 46.045019  43.11632 128.55549 0.096876887 0.083380759 0.49698876 0.15794907 0.67908913 2.4224148  2.074785e-09 67.414905 0.31258431 0.14206236 0.68733618 0.24536589  0.2466923 2.6010449 6.9461373 0.80436715 0.97966222 0.44971556 0.60144528  2.074785 1.8877729  13.81819 147.41572 29.319825 27.197006 2.1228187 2794.0799 22.329628 395.83037 2366.7216 9.1982916
 2 1423.1032  3.028917 0.96789464 1.0403813 0.022288202 0.11912902 0.047229887  1.0017647 0.99969413 0.99828231 32.530327  0.9376496  1.6995877 8.5781417 9.7556737 15.616866 21.892978 107.54255 283.52423 43.259907 30.327266  119.0211  0.13750267  0.10009826 0.47310263 0.13696687 0.71401017 2.3717335 2.0674829e-09 67.414905 0.31258431 0.14206236 0.68733618 0.24536589  0.2466923 2.6010449 6.9461373 0.80285349 0.97781869 0.44886929 0.60031348 2.0674829  1.881129  13.81819 147.41572  24.36366 22.166613 2.1970476 2797.4791 22.369847 395.84696 2369.8444 9.4178366
 2 1422.5782  3.031398 0.96307125 1.0403813 0.022288202 0.11912902 0.047229887  1.0015189 0.99953998  0.9983532 39.423103 0.80088981 0.88029283 8.5035969 9.6783393 15.039082 19.061597 99.757512 303.68701 43.986017 29.606429 112.33762  0.13620022 0.087777216 0.40410385  0.1236617 0.70722863 2.3309452 2.0726187e-09 67.414905 0.31258431 0.14206236 0.68733618 0.24536589  0.2466923 2.6010449 6.9461373 0.80238991 0.97725408  0.4486101 0.59996685 2.0726187 1.8858019  13.81819 147.41572 24.184366 22.157382  2.026984 2796.7878 23.560091 395.79348 2368.5951 8.8390604
 4 1426.4793 3.0419069 0.96180009 1.0407347 0.022093091 0.11977163 0.052693337  1.0000013  0.9997695 0.99844486 38.890284  0.7414744  6.1964082  5.617548  8.849081 11.615607 20.537082 102.00577 209.00606 42.418085 44.889632 118.39655 0.057024337 0.066663567 0.23551958 0.12180562 0.61023046 1.9430923 2.0945146e-09 67.146627 0.31607964 0.14250986 0.68384022 0.24528491 0.24661102 2.6384011 7.5727871 0.80953216 0.98792052 0.45512675 0.60699238 2.0945146 1.8850139 13.830031 147.46344  28.75109 24.712282 4.0388077 2795.4564 24.113122 395.92367 2366.6701 8.7495927
11 1424.0444   3.03847 0.95820676 1.0408142 0.022252277 0.12151714 0.048918594 0.99933102  1.0002245 0.99871703 38.318011 0.39029973   4.042916 5.4959395 8.1272651 7.1791589 12.151254 89.913754 228.71835 42.305874 39.530508 126.60421  0.10307986 0.073871822  0.2744992 0.18159741 0.51604361 1.9733806 2.0873282e-09 66.697578 0.32463164 0.14441456 0.67528714 0.24535114 0.24667749 2.6079051 7.1684018 0.81217966 0.99448234 0.46275118 0.61305554 2.0873282 1.8927819 13.818602   146.826 27.535153 25.180142 2.3550107 2793.0185  25.09168 395.71246 2362.6119 9.6024257
 3 1420.0427 3.0345127 0.95768166 1.0408277 0.022277955 0.12175821 0.046501048 0.99937145  1.0011221 0.99923393 40.789241 0.70594405  6.1723529 5.4062605 8.1123515 8.0721218 16.137453 93.278949 232.96375 44.468984 46.650696 121.98029 0.084115327  0.10915708 0.46766153 0.24679794 0.61347714 2.2199158 2.0790843e-09 66.640404 0.32578956  0.1446813 0.67412908 0.24536169 0.24668809 2.6029988 6.9075485 0.81109745 0.99358317 0.46295803 0.61278387 2.0790843 1.8944442  13.81653  146.7345 25.810335 21.935461 3.8748739 2788.4648 25.173738 395.80385 2357.9211 9.5660983
 2 1421.1084 3.0317622 0.95424386 1.0408277 0.022277955 0.12175821 0.046501048  0.9981366  1.0008259 0.99876579 51.115065 0.55118493  6.0058124 4.9819761 8.8940623 7.6584393 14.012516 82.092189 246.96781 51.549262  48.70012 114.64733 0.057729841 0.097085022  0.4542235 0.23431994 0.69115751 2.3664195 2.0733738e-09 66.640404 0.32578956  0.1446813 0.67412908 0.24536169 0.24668809 2.6029988 6.9075485 0.80894405 0.99094529 0.46172891 0.61115698 2.0733738 1.8892408  13.81653  146.7345 25.617222 22.159611 3.4576114 2790.9824 26.103307 395.76732 2359.9086 9.2031562
 1 1420.8196 3.0279415 0.95440554 1.0407622 0.022245598 0.12163417 0.044635166 0.99853943  1.0007062 0.99859779 49.244057 0.74496301   5.942611 4.7364852 8.8150586 8.4911011  13.40727 81.172812 263.85272 54.770722 56.715174 122.12508 0.045050858   0.1038176 0.41756417 0.23621704  0.7213283 2.2727192 2.0654671e-09 66.634517 0.32549489 0.14452491 0.67442373 0.24534839 0.24667473 2.6091829 6.7093073 0.80712484 0.98876045 0.46048215 0.60964464 2.0654671 1.8890726 13.821287 146.80279 24.974995 21.706787 3.2682078 2791.6892 25.898648 395.99276 2360.8369 8.9609502
 3 1417.8379 3.0274981 0.95581684 1.0407622 0.022245598 0.12163417 0.044635166 0.99843685  0.9999126 0.99866828 49.718487 0.92996794  5.5523715 6.1879021 7.9907397 10.018078 15.196903 83.444012 238.65403 49.947999 53.989434 114.04964 0.046287374  0.13290821 0.44991083 0.28021492 0.66049465 2.3477373 2.0645516e-09 66.634517 0.32549489 0.14452491 0.67442373 0.24534839 0.24667473 2.6091829 6.7093073  0.8073708 0.98906176 0.46062248 0.60983042 2.0645516 1.8882353 13.821287 146.80279 24.737046  20.99484 3.7422065 2786.2016 25.481308 396.01284 2355.7122 8.9953125
 5 1423.7388 3.0326257 0.95499684 1.0406579 0.022155409 0.12197019 0.047362425 0.99810334 0.99941336 0.99912212  52.22917 0.63581621  5.0951087 7.2428293 11.699958 8.9881714 13.864863 85.880439 226.50093 42.496108 44.579814  102.9675  0.01314044  0.10379021 0.39073998 0.23026068  0.6891952 2.0820084 2.0751649e-09 66.410185 0.32825504 0.14477074 0.67166303 0.24531116 0.24663736 2.6264568  7.028252 0.81053531 0.99461406 0.46438442 0.61351445 2.0751649 1.8876181  13.83484 146.81496 29.714065   25.7659 3.9481654 2788.0494 25.745936 395.74951 2357.0685 9.4854599
 7 1419.7607 3.0400848 0.95696273 1.0408528 0.022195014 0.12115987 0.051953648 0.99815679 0.99999868 0.99909701 50.373951  0.8696957  4.4456546 7.4485678  11.69158 9.8771173 15.583023 88.128678   245.222 46.529616 47.358837 105.28533 0.049673909  0.13599623 0.32064915 0.25370606 0.62853891 2.0261042 2.0907016e-09 66.786476 0.32283865 0.14400003 0.67708035 0.24532753  0.2466538 2.6188705 7.4949958 0.81157489 0.99308023 0.46112786 0.61175141 2.0907016 1.8843679 13.821838 146.98327 27.014236 23.573355 3.4408813 2785.4929 25.410873 395.90827 2354.9746 9.1991519
 1 1418.3023 3.0351542 0.95637724 1.0407135 0.022185924  0.1213689 0.049167597  1.0000447  1.0001294 0.99876452 57.877749 0.63667215  5.5322496 6.9028378 8.9423532 10.449768  16.41502 82.056984 230.88135 42.861862  41.05543 103.58615 0.068512757    0.140545 0.41141365 0.25566308 0.79091979 2.2586572 2.0804186e-09 66.660441 0.32451051 0.14419996 0.67540817 0.24532378 0.24665004 2.6206116 7.2065194 0.80998204 0.99206767 0.46141295 0.61133968 2.0804186 1.8855771 13.827754 146.93852  24.33276 20.141988 4.1907722  2787.939  25.10856 395.70688   2358.22 8.9036391
 1 1422.2317 3.0430278  0.9534581 1.0407135 0.022185924  0.1213689 0.049167597  1.0034189  1.0004899 0.99830095 50.259393 0.24416592  4.1111931 8.6746411 9.8252596 11.904702 22.003628 94.780273 298.33144 41.865354 27.370042 112.44906  0.10033267  0.12504864 0.52865183  0.2495508 0.64775967 2.3099029 2.0968636e-09 66.660441 0.32451051 0.14419996 0.67540817 0.24532378 0.24665004 2.6206116 7.2065194 0.81229251 0.99489754 0.46272913 0.61308352 2.0968636 1.9004819 13.827754 146.93852 23.202448 19.346462 3.8559859 2798.0584 26.026893 395.71748 2367.1965 9.1174941
 5 1417.1774  3.040609 0.95976501 1.0407135 0.022185924  0.1213689 0.049167597  1.0027616  1.0006625 0.99858972 41.289604 0.61125778  4.1172538 8.6448228 9.9945755 11.591322 21.871811 100.62515 281.40584 39.272774 31.806152 118.21094  0.10938333  0.13469731 0.49373883 0.28563747 0.58342011 2.1728311 2.0917978e-09 66.660441 0.32451051 0.14419996 0.67540817 0.24532378 0.24665004 2.6206116 7.2065194 0.81322246 0.99603655 0.46325888 0.61378541 2.0917978 1.8958906 13.827754 146.93852 23.840113 19.996965 3.8431475 2786.6745  24.24772 395.69202 2357.5109 9.2238829
 3 1422.3734 3.0382403 0.95961862 1.0407907  0.02217835 0.12144301 0.047811225  1.0028077 0.99962165 0.99894321 47.962712 0.51070389  2.0990933 5.9155807 8.0464846 13.328617 26.619516 106.26829 290.44021 53.037839 30.445599  107.2083  0.14521602  0.15517142 0.37838919 0.29510278 0.56291149 2.3134982 2.0868489e-09 66.654386 0.32471926  0.1442665 0.67519942 0.24532066  0.2466469 2.6220622 7.0645351 0.81255993 0.99527028 0.46303031 0.61338396 2.0868489  1.896543 13.826496  146.9275 24.692524 22.672139 2.0203851 2795.3618 24.246282 395.73609 2366.1975 9.1819225
7 1420.6577  3.043687 0.95941534 1.0409113 0.022220066 0.12161237 0.050478633  1.0025053 0.99938963 0.99808571  43.39878 0.38879061 3.1683395  5.6459674 6.6802432 13.523736 25.756542 108.73317 268.64984 45.767372 29.460158  109.5091  0.17300324   0.1197409 0.47120756 0.24878821 0.55483014  1.902259 2.0982463e-09 66.670617 0.32503602 0.14447757 0.67488269 0.24533786 0.24666417 2.6140718 7.3419009 0.81520157 0.99838436 0.46476215 0.61552809 2.0982463 1.8967552 13.819321  146.8368 23.815904 21.716298 2.0996053 2793.6837 24.448122 395.77565 2363.9644 9.4955121
1 1422.1168 3.0420148 0.96184758 1.0409113 0.022220066 0.12161237 0.050478633   1.002942 0.99895471 0.99857549 50.449784  0.2264263 3.8015349   6.484025 8.6397319  14.89631 22.320704 98.659538 234.34056 42.540541 28.483177 103.43505  0.18765786  0.10800625 0.37796362  0.1952045 0.57628081 1.7637123 2.0947406e-09 66.670617 0.32503602 0.14447757 0.67488269 0.24533786 0.24666417 2.6140718 7.3419009 0.81526211 0.99845851 0.46479667 0.61557381 2.0947406 1.8935862 13.819321  146.8368 26.676877  24.13692 2.5399566 2790.8798 23.661888 395.77275 2362.1098 9.3354475
2 1416.5959 3.0383497 0.96098318 1.0410454  0.02223155 0.12203751  0.04805128  1.0028707  1.0002397 0.99814925 53.668658 0.22990679 6.6489352  3.6294717 10.079748  12.90513 18.447023 87.603148 263.71517 40.743689 38.790858 111.06756 0.064871331 0.092755446 0.53426513 0.24835981 0.70358982 2.3202426 2.0870772e-09 66.578832 0.32691783  0.1449142 0.67300066  0.2453426 0.24666892 2.6118723  7.088165 0.81495242 0.99876696 0.46596313 0.61622868 2.0870772 1.8958401 13.815777 146.71295 24.348451 21.068033 3.2804182  2784.495 23.827585   395.757  2355.477 9.4333899
1  1418.191 3.0309542 0.96138519 1.0410454  0.02223155 0.12203751  0.04805128 0.99953727  1.0001273 0.99850091 50.111587 0.47133771 7.8205497  2.6730329  9.796916  12.79365 20.771227 94.171542 247.37604 47.107743 48.405069 114.15978 0.089796341 0.048581659 0.51022928 0.12877021  0.6939193 2.3461617 2.0716991e-09 66.578832 0.32691783  0.1449142 0.67300066  0.2453426 0.24666892 2.6118723  7.088165 0.81206666 0.99523031 0.46431315  0.6140466 2.0716991 1.8818711 13.815777 146.71295 25.716525 21.902885 3.8136397 2784.9489 23.677243 395.74259 2356.2802 9.2488274
1 1411.9236 3.0308249 0.96191787   1.04109 0.022251331 0.12181015 0.048119002 0.99842848 0.99975368 0.99802605 47.578731 0.40653345  4.193841  3.8451603  9.764559 10.983291 16.673814 88.832204 268.51559 46.088886 39.992396 116.77348 0.079401524  0.10085572 0.48111698 0.16628229 0.67370049 1.9552952 2.0714313e-09 66.687976 0.32538186 0.14470662 0.67453689 0.24535075  0.2466771  2.608086 7.0881394 0.81141254 0.99361456 0.46284799 0.61283005 2.0714313  1.881373 13.811572 146.75041 21.013756 18.934335 2.0794214 2781.8196 23.756826 395.72951 2353.1102 9.2230701
7 1413.1984 3.0309997 0.95928146   1.04109 0.022251331 0.12181015 0.048119002 0.99895632 0.99944335 0.99807977 51.353946 0.29484742 3.3569746   5.583647 9.5397999 11.272955 16.699426 88.227021 261.34742 47.011828 34.337078 107.99804 0.093788901 0.094794639 0.43132287 0.15241595 0.64376118 2.0228856 2.0717934e-09 66.687976 0.32538186 0.14470662 0.67453689 0.24535075  0.2466771  2.608086 7.0881394 0.81068251  0.9927206 0.46243157 0.61227868 2.0717934 1.8817018 13.811572 146.75041 21.396717 19.261585  2.135132 2783.6034 24.309075  395.7169 2354.5028  9.074625
5 1413.9773 3.0300568 0.95888212 1.0410781  0.02222418 0.12197601 0.047529938 0.99701206 0.99990531 0.99835906 43.719439 0.17471684 3.2908649  1.7123754 10.145757  10.37073 17.502118 96.297175 278.51062 56.179896 40.783355 120.25138 0.085490756  0.11339642 0.51882627 0.24147271 0.69076761 1.9487071 2.0698408e-09 66.604708  0.3265086 0.14484532 0.67340995 0.24533956 0.24666587 2.6132839 7.0329636 0.81080862 0.99349548  0.4633036 0.61290338 2.0698408 1.8821445  13.81531 146.73717  21.61454 19.243561 2.3709785 2784.7256 24.702488 395.74573 2354.9448 9.3325099
2 1416.5861 3.0299474 0.95608256 1.0410781  0.02222418 0.12197601 0.047529938 0.99676607 0.99960604 0.99856451 46.918072  0.1527668 3.2044657  2.0391811   9.05469 10.955019  15.36292 90.495874 292.18402 55.897142 42.546248 120.86089  0.11677761  0.13980969 0.45038273 0.30550852  0.7068869 1.8080929 2.0696144e-09 66.604708  0.3265086 0.14484532 0.67340995 0.24533956 0.24666587 2.6132839 7.0329636 0.80991667 0.99240256 0.46279393 0.61222914 2.0696144 1.8819386  13.81531 146.73717 22.160162 19.840054 2.3201082 2788.8518 25.478562 395.73678 2358.4253 9.2112352
1 1417.5668  3.034045 0.95732312 1.0411372 0.022261326 0.12145063 0.050102704 0.99683857 0.99942567 0.99871365 49.925786 0.10499937 2.6156249  1.3193936 8.5149979 11.232308 15.270335 90.647384 288.45203 57.928291 44.294849 117.88957  0.13264685  0.14218007 0.50891253 0.29004384 0.70937756 1.8640056 2.0781122e-09 66.835631  0.3231633  0.1443571 0.67675582 0.24535486 0.24668123 2.6061748 7.2914852 0.81016959 0.99099602 0.46056078  0.6108456 2.0781122 1.8799674 13.807758 146.83342 23.016231 20.111743 2.9044881 2789.1012 25.252055 395.71231 2359.0971 9.0397545
2 1419.5886 3.0398435 0.95681827 1.0411372 0.022261326 0.12145063 0.050102704 0.99943887  1.0001852 0.99800636 48.718561  0.1795756 2.3444673   1.690669  6.465891 9.8754574 13.202666 87.583539  333.7065  63.07663 47.899192 120.82165  0.12120233  0.13088456 0.60130041 0.23520372 0.78730348 2.3151221 2.0901971e-09 66.835631  0.3231633  0.1443571 0.67675582 0.24535486 0.24668123 2.6061748 7.2914852 0.81236836 0.99368555 0.46181073 0.61250341 2.0901971 1.8909001 13.807758 146.83342 23.264865 20.332377 2.9324871 2792.6475 25.444217 395.73472 2362.1687 9.2999002
1 1417.6523 3.0499401  0.9564345 1.0408335 0.022341353 0.12163084 0.055334034 0.99892207  1.0000852 0.99829737 40.647667 0.26048265 5.1588488  2.0349743 9.3634873 10.767335 21.556372 105.90243 261.92859 55.917713 44.827382 118.86991 0.071793269  0.14125337 0.55507677  0.2633496 0.69121207 2.2780184  2.111408e-09 66.738443 0.32468948 0.14461734  0.6752294 0.24538745 0.24671394 2.5909628 7.8181054 0.81632352 0.99925027 0.46515363 0.61621088  2.111408 1.8902081 13.809451  146.6976 21.403306 19.351159 2.0521469 2792.4979  25.81401 396.53929  2359.891 10.253616
2 1417.8392 3.0497418 0.95661142 1.0408148 0.022339761 0.12154217  0.05531377 0.99850292  1.0000258 0.99797255 37.626299 0.10767994 5.2229931 0.91241503 8.4062041 10.734032 21.809152 108.02822 270.80847 51.787622 41.086306 124.38888 0.071676428  0.12847415 0.59681656 0.25566351 0.67162777  2.464645 2.1109893e-09 66.761379 0.32426389 0.14452707 0.67565505 0.24538681  0.2467133 2.5912633 7.8149388 0.81599794 0.99868014 0.46466328 0.61576317 2.1109893 1.8899099  13.80983 146.72253 22.188109 20.167599 2.0205101 2791.3021 25.846407 396.53215 2358.6027 10.320842
2 1419.3224  3.039056 0.95714986   1.04088 0.022475109 0.12132182 0.049383776  1.0004468  1.0002438 0.99877898 61.995662 0.40917346 8.0413051  2.4825111 8.6499751 11.468486 16.730152 84.767029 293.51019 40.118246 45.187866 94.964287 0.097359814  0.14109846 0.45178539 0.24252483 0.73906023 2.0761617 2.0885519e-09 66.970989 0.32204775 0.14444206 0.67787169 0.24543888 0.24676555 2.5662788  7.168275 0.81059403 0.99051269 0.46000604 0.61063749 2.0885519 1.8921304 13.793335 146.63056 22.449731 18.531841 3.9178904 2793.7454 25.275764 395.71377 2363.7876 8.9682376
5 1418.0583 3.0403936 0.95785592 1.0410811 0.022488304 0.12105864 0.050240168   1.000486  1.0001371  0.9980578 48.135154 0.47413761 7.0241241  7.7342167 10.318779  10.17948 20.490527 96.296759  275.6181 36.614779 35.843083 104.74672  0.12325794  0.12866975 0.42567969 0.20333795 0.69785831 1.9851927 2.0913473e-09 67.140038  0.3198735 0.14419208 0.68004635 0.24544364 0.24677033 2.5639171 7.2519138 0.81062262 0.98929981 0.45846675 0.60962572 2.0913473 1.8914206 13.784959  146.6848 24.352184 17.349398 7.0027857 2787.4122 25.151379 395.69684 2357.7103 8.8536474
2 1417.5717 3.0402916  0.9586667 1.0410811 0.022488304 0.12105864 0.050240168  1.0004965 0.99988262 0.99830111 49.098315 0.67098852  7.726606  6.4388354 7.6952232 11.539644 20.386635 95.314467 263.77235 38.014449 42.593877 105.29457  0.07189166  0.15994902 0.37222717  0.2392901 0.69318003 1.7727531 2.0911339e-09 67.140038  0.3198735 0.14419208 0.68004635 0.24544364 0.24677033 2.5639171 7.2519138 0.81082825 0.98955077 0.45858305 0.60978036 2.0911339 1.8912276 13.784959  146.6848 25.995136 19.171133 6.8240026 2783.1532 24.926522 395.69399 2353.6448 8.8878621
3 1419.9923 3.0510047   0.964318 1.0413241 0.022668217 0.11862732 0.057668617  1.0007314 0.99975004 0.99898721 52.951303 0.81051783 7.9770043  4.6854538 5.6917477 10.685761 21.736719 96.117233  269.0478 42.007418  47.42713 100.03932 0.086182634  0.16646599 0.44957125 0.23272048 0.64614491 1.6268837 2.1136569e-09 68.222747 0.30496391 0.14194067 0.69495846 0.24550732 0.24683424  2.532369 7.9301936 0.80815262  0.9784278 0.44629046 0.60055875 2.1136569 1.8834069 13.749543 147.12599 26.083821 20.556203 5.5276178  2787.817 23.944143 396.70964 2358.6673 8.4959803
4  1418.811 3.0459654  0.9643435 1.0409024 0.022590098 0.11844708 0.055415676  1.0010662 0.99983767 0.99912298 56.124299 0.42050369 7.4605588  4.1892112 5.3886033 9.4943682  19.69229 92.620974 260.64574  38.15415 37.692549  97.01038 0.091738744  0.18664319 0.48801066 0.26020412 0.65308519 1.6233901 2.1030324e-09 68.080194 0.30568496 0.14168231 0.69423709 0.24547945 0.24680627 2.5460086 7.7194585 0.80547484 0.97620626 0.44533724 0.59892232 2.1030324 1.8824026 13.769204 147.26048  26.56806 22.111327 4.4567325 2784.4859 23.730218 396.20385  2355.928 8.6238346
1  1420.558 3.0416475 0.96550849 1.0409024 0.022590098 0.11844708 0.055415676 0.99976395 0.99912508 0.99930115 56.010441 0.70422287 8.3447518  1.3939665 4.0973537 11.477603  21.95252 94.232615 273.38504 47.799558 53.148502 103.58836  0.12440462  0.20511985 0.47411586 0.24683949 0.67617543  1.854889 2.0939714e-09 68.080194 0.30568496 0.14168231 0.69423709 0.24547945 0.24680627 2.5460086 7.7194585 0.80409337 0.97453197 0.44457344 0.59789511 2.0939714 1.8742922 13.769204 147.26048 28.364054 24.817836 3.5462173 2784.3879 23.337298 396.19659  2355.838 9.0161116
4 1419.3309 3.0367776 0.96451848 1.0409813 0.022544614 0.11888504 0.052473561 0.99974096 0.99970867 0.99841878 52.891624 0.88467122 8.5956771  1.5984329 4.8722707 10.761146 19.719742 89.433269 287.43163 52.324872 61.382247 114.73269  0.10764135  0.20686949 0.59054672 0.27252254 0.66748919 2.1056659 2.0837987e-09 67.913685 0.30803667 0.14207479 0.69188499 0.24546356 0.24679032 2.5539603 7.4382016     0.8036 0.97512722 0.44600645 0.59867419 2.0837987 1.8761943 13.773326 147.19482 26.899073 22.979287 3.9197865 2784.8637 23.453625 395.77958 2356.5598 9.0706913
1 1421.4271 3.0354906 0.96429855 1.0409718 0.022534633 0.11897437 0.051724525 0.99941172  0.9997632 0.99818182 52.678896 0.87654826 8.9711743  3.7056964 4.6721999 11.595701 20.811404 92.258274  262.4271 44.535963 54.514931  104.8065 0.071619819  0.20283741 0.48926092  0.3197792 0.55715635 1.9902766 2.0811186e-09 67.870633 0.30859986 0.14215414 0.69132171 0.24546006 0.24678681 2.5557135  7.364793 0.80335465 0.97513863 0.44627768 0.59876477 2.0811186 1.8765904 13.774998 147.18224 30.572874 24.484971 6.0879024 2781.7085 23.525019 395.75519 2353.4269 9.0014168
2 1425.2122  3.033629 0.96291271 1.0409718 0.022534633 0.11897437 0.051724525 0.99874238 0.99900144 0.99850171 46.107347   0.6054861 4.7097228 7.2655531 5.6158713 13.010353 21.423185 101.01343 320.28835  42.32909 37.775197 101.11295  0.074247489  0.17550769 0.47017166 0.24137583 0.53838151 2.0154576 2.0772478e-09 67.870633 0.30859986 0.14215414 0.69132171 0.24546006 0.24678681 2.5557135  7.364793 0.80218595 0.97372003 0.44562845 0.59789371 2.0772478    1.8731 13.774998 147.18224 27.368309  23.78955 3.5787599 2795.6877 23.798775 395.77431 2366.9655 9.1491724
1  1422.939 3.0395342 0.96023739 1.0409718 0.022534633 0.11897437 0.051724525   1.001239 0.99943836 0.99682707 46.111685  0.38273455 7.1291627 5.0384657 8.1114603  14.07331 23.321542 100.21178  287.2237 33.109545 33.099997 108.09115  0.063658516 0.095847415 0.38611338 0.25613413 0.64052243 2.0155879 2.0895508e-09 67.870633 0.30859986 0.14215414 0.69132171 0.24546006 0.24678681 2.5557135  7.364793 0.80374393 0.97561115 0.44649394 0.59905492 2.0895508 1.8841939 13.774998 147.18224 27.988031 23.290771 4.6972605 2789.9019 24.519971 395.75798 2360.9193 8.7046421
2 1425.0899 3.0427548 0.96014767 1.0413372  0.02247326 0.11909875 0.053379645  1.0025427  1.0002725 0.99823995  48.39665 0.024364221 6.5284207 9.9890099 6.7663326 11.528913 19.893655  95.66978 311.46317 31.773259  21.41886 101.67545  0.085396254   0.0754542 0.61135331 0.10688479 0.70662395  2.560257 2.0962911e-09 67.898481 0.30848343 0.14221714  0.6914382  0.2454382 0.24676487 2.5666108 7.5502729 0.80602021 0.97817352 0.44767398 0.60069482 2.0962911 1.8840249  13.77081 147.21749 31.387684 22.727749 8.6599351 2787.4044 24.364797 395.93295  2358.146  8.960686
2 1424.6489 3.0465699 0.95973814 1.0412784 0.022430762 0.11927163 0.055413297  1.0023268   1.000281 0.99825243 48.683044 0.014209929 6.6068904 9.9560659 6.7729633 11.500943 19.927823 95.639087 311.04044 31.987824 21.518866 101.35218  0.085437904 0.075896969 0.61256736 0.10934128 0.70628189  2.565149 2.1043041e-09  67.78255 0.30982332 0.14234753 0.69009803 0.24542242 0.24674903 2.5743206 7.7687936 0.80815225 0.98159928 0.44983189 0.60293669 2.1043041 1.8835499 13.777582 147.21917 31.378354 22.605429 8.7729244 2786.5411 24.515198 396.34143 2356.9665 8.7179702
7 1420.5225 3.0501016   0.968925 1.0412784 0.022430762 0.11927163 0.055413297  1.0039916 0.99985097 0.99808713 45.295447  0.27358702 8.4467083 5.0631708 6.6659713 12.486899 19.908015 96.473681 238.43339 26.697993 33.365003 114.29423  0.054911537  0.10588152 0.51630913 0.15221323 0.68818774 2.8345603  2.111749e-09  67.78255 0.30982332 0.14234753 0.69009803 0.24542242 0.24674903 2.5743206 7.7687936 0.81240305  0.9867624 0.45219796 0.60610808  2.111749 1.8902137 13.777582 147.21917 29.463646 22.867854 6.5957921 2782.1178  22.49985 396.21461 2354.5439 8.8594638
4  1424.644 3.0516045  0.9693048 1.0412951 0.022442068  0.1191115 0.056335551  1.0035243 0.99989073 0.99861612 39.952703  0.11511225 7.8525747 4.2589517  7.967089 10.602152 21.580299 104.79658  265.0046 29.989692 28.220641 116.13628  0.032081957 0.089216335 0.45666957 0.15350234 0.82351434 3.0910585 2.1149251e-09 67.854021 0.30884776  0.1421987 0.69107376 0.24542668 0.24675331 2.5722548 7.8565481 0.81255001 0.98642098 0.45156713 0.60573994 2.1149251 1.8895681 13.775265 147.24887 30.520044 25.523195 4.9968493 2788.2479 22.520686 396.37923  2360.546 8.8019627
4 1422.1007 3.0418629 0.96492545 1.0412951 0.022442068  0.1191115 0.056335551 0.99878927  1.0000832 0.99841192 43.018639  0.16344617 6.6828131 7.3828638 7.8494445 10.583746 20.770018 100.36977 270.66547 31.594015 22.661589  106.2085  0.020272317  0.10366209 0.48350128 0.20093493 0.73793585 2.8307894 2.0944223e-09 67.854021 0.30884776  0.1421987 0.69107376 0.24542668 0.24675331 2.5722548 7.8565481 0.80725861 0.97999733 0.44862649 0.60179531 2.0944223   1.87125 13.775265 147.24887 28.580365 22.477432 6.1029331 2787.0406 23.399805 396.45715 2358.1806 9.0030044
1 1422.4479 3.0544109 0.96706917 1.0416003 0.022525245 0.11829009 0.063556751 0.99947789 0.99862137 0.99788868 47.802124  0.14819452 5.0066578 8.4701315 9.7711887 11.258893 16.491315 90.698056 215.33841 27.443876 24.277689 104.31171  0.086918885 0.066452791 0.41853134 0.17378336 0.64470288 2.5885608 2.1208688e-09 68.316975 0.30309435 0.14146047 0.69682823 0.24545677 0.24678351 2.5573665 8.5326554 0.81006781 0.98006992 0.44597478 0.60105724 2.1208688 1.8677086  13.75424 147.37435 27.789791 23.064943 4.7248478 2789.3162 23.137439 398.80115 2358.3098 9.0678606
