#weight  minuslogpost         A         ns        H0      omegab     omegam      DES_DzS1      DES_DzS2      DES_DzS3      DES_DzS4         DES_m1        DES_m2        DES_m3        DES_m4       DES_AIA  DES_alphaIA  omk       ombh2       omch2            As        YHe     sigma8  s8omegamp5  s8omegamp25  minuslogprior  minuslogprior__0      chi2  chi2__des_y1.shear
10 103.28333 3.0484535  1.0445635 85.304434 0.037764591 0.19766386  -0.026968821  -0.0086804497   0.011936469  -0.05230113    0.033510889  0.0065229487    0.025663203   0.075171099   0.61388251   3.7189018 0 0.027480713  0.11588678 3.0484535e-09 0.24732955 0.99520749 0.44246332 0.66358331 -12.603485 -12.603485 231.77364 231.77364
14 104.17034 3.2384023  1.0182388 85.304434 0.037764591 0.19766386  -0.019639111    -0.02175779 -0.0018958128  -0.04202906    -0.01053919  -0.019754388   -0.053235248   0.031429345  0.076393609  -1.0305723 0 0.027480713  0.11588678 3.2384023e-09 0.24732955  1.0129228 0.45033943 0.67539549 -12.300291 -12.300291 232.94125 232.94125
 6 97.769215 3.5710456 0.98351872 85.304434 0.037764591 0.19766386  0.0047224632    -0.02997684  0.0040081137 -0.009926176    0.020243213   0.037570466   -0.020666385   -0.01180784   0.95715658   1.9455724 0 0.027480713  0.11588678 3.5710456e-09 0.24732955  1.0464185 0.46523141 0.69772971 -17.083455 -17.083455 229.70534 229.70534
 5 101.83857 3.2961108  1.0529826 85.304434 0.037764591 0.19766386   0.022268796   -0.017815394   0.028150892 -0.035350493    0.049513719 -0.0073856475  0.00029714102   0.043721321    1.0485065   3.0200053 0 0.027480713  0.11588678 3.2961108e-09 0.24732955  1.0390485 0.46195475 0.69281554  -14.24675  -14.24675 232.17064 232.17064
 6  102.1732 3.0463205 0.99897651 85.304434 0.037764591 0.19766386 -0.0031114731  0.00094136936   0.017189909 -0.013318691    0.035964883    0.06148239   -0.010453867   0.040073177   0.54792251  -1.4676007 0 0.027480713  0.11588678 3.0463205e-09 0.24732955 0.97351699 0.43281985 0.64912054 -14.337208 -14.337208 233.02082 233.02082
 1 103.43048  3.883623  1.0421968 74.388741   0.0528752 0.21537671  -0.016620541   0.0078960128   0.018466536 -0.026292238    0.050625159   0.040740738    0.019476394   0.033956866 -0.050007366  -2.2502331 0 0.029259469 0.089566211  3.883623e-09 0.24790938 0.89051829 0.41327793 0.60665604 -14.143268 -14.143268 235.14749 235.14749
 2 102.78021 2.8715427  1.0287239 86.278173 0.069569502 0.24399906  -0.011847312   0.0057258127  0.0075470352 -0.043253234 -0.00099725082   0.050565451   0.0056824183   0.045117577    0.2784776 -0.24853176 0 0.051787002  0.12936378 2.8715427e-09 0.25071434 0.87975902 0.43456806  0.6183164 -14.554854 -14.554854 234.67014 234.67014
13 103.49769 1.6978589  0.9976249 83.425129 0.061935194 0.28370986  -0.011835822   0.0017489709   0.012956263 -0.040991471   0.0086096674   0.071410693   0.0022239591    0.03115804   0.83498343    3.464767 0  0.04310536  0.15390067 1.6978589e-09 0.25071434 0.79320496 0.42249603 0.57890064 -14.002718 -14.002718 235.00082 235.00082
 6 102.45634 1.6998835 0.95245521 83.425129 0.061935194 0.28370986 -0.0039465844  -0.0033934902  0.0088027064 -0.026014075   -0.010334182   0.053516134    0.027584565 -0.0062271332   0.01871317   4.4532624 0  0.04310536  0.15390067 1.6998835e-09 0.25071434 0.77655373 0.41362685 0.56674816 -16.452553 -16.452553 237.81779 237.81779
14 100.54971 2.4557285 0.96176997 88.388597 0.059293039 0.24004256  -0.015425859   0.0028884933   0.010436288 0.0040856038  -0.0001755347   0.032278272   -0.011832433 -0.0014429963   0.15606087 -0.44209033 0 0.046322947  0.14070733 2.4557285e-09 0.25071434 0.87241422 0.42743183 0.61065342 -16.327982 -16.327982 233.75538 233.75538
 1 100.69289 2.4676549  1.0507832 88.388597 0.059293039 0.24004256  -0.022110926   -0.017840044  0.0042255232  0.021679193  -0.0021429107   0.017783272    0.027111952 -0.0047147303   0.18928313   0.4140683 0 0.046322947  0.14070733 2.4676549e-09 0.25071434 0.91438059 0.44799289 0.64002813  -16.60507  -16.60507 234.59591 234.59591
 2 98.575199  2.380352  1.0522421 88.388597 0.059293039 0.24004256   -0.013163058 -0.0037830553   0.022088573   -0.03632774  0.0011915517   0.022046154  2.1964116e-05   0.016371749   1.4348985    3.7684867 0 0.046322947 0.14070733  2.380352e-09 0.25071434 0.89872903 0.44032454 0.62907269 -17.512362 -17.512362 232.17512 232.17512
 6  100.7358 2.6008986  1.0547737 87.927071 0.056898164 0.23001794    -0.01922441  -0.019641877  0.0090013523   0.010968866  -0.014771141   0.045241457      0.0226855   0.045710177  0.42173008     2.997194 0 0.043988936 0.13334307 2.6008986e-09 0.25071434 0.91613321 0.43937919 0.63445242 -15.480104 -15.480104 232.43181 232.43181
 3 98.145239 2.8415811  1.0466381 78.564164 0.037447017 0.21925377   -0.020214329   -0.01928212   0.016118851 -0.0052205759   0.030895155  0.0064662337   -0.016108636   0.018451608  0.27325995   -2.2827318 0 0.023113527 0.11181889 2.8415811e-09 0.24570761 0.95552336 0.44741944 0.65384992 -17.648814 -17.648814 231.58811 231.58811
 2 97.772837 3.0672305 0.96660022 78.564164 0.037447017 0.21925377   0.0090692825  -0.010745771    0.02307206  -0.018744106  0.0016283875   0.021714449   -0.016378533 -0.0042780442  0.69446206     -1.29104 0 0.023113527 0.11181889 3.0672305e-09 0.24570761  0.9586466 0.44888187  0.6559871  -17.47981  -17.47981 230.50529 230.50529
 6 100.38454 3.0218795 0.96510366 77.648515 0.036266581 0.22166606  -0.0031471986 -0.0092845181  0.0015313914  -0.052093478  0.0091160932   0.014903866    0.022046896  -0.016276591  0.50694517   -2.6050603 0 0.021866181 0.11139378 3.0218795e-09  0.2451757 0.95641476  0.4502937 0.65625265 -17.314247 -17.314247 235.39758 235.39758
 8 101.07656 3.3479013 0.96836418 77.586987 0.032751232  0.2052924   -0.011127891  -0.019452787  0.0067699661  -0.030876734  0.0032012165   0.036629901  -0.0052332627 -0.0048982125   1.5080809   0.73180869 0 0.019715392 0.10347694 3.3479013e-09  0.2441686  0.9754258 0.44195767 0.65657971 -18.310833 -18.310833 238.77479 238.77479
 4 101.21853 3.0743083  1.0014824 71.587337 0.064350958 0.27278155   0.0029072007   0.010161333  0.0061726251  -0.047239664   0.038035074 -0.0010203906   -0.021222801   0.016013334   2.1418091    2.7476243 0 0.032978237 0.10648478 3.0743083e-09 0.24899139  0.8546506 0.44637113 0.61764986 -14.579401 -14.579401 231.59586 231.59586
 3 99.941455   3.12058 0.99125232 80.653422 0.060831978 0.24320683    0.005010032 -0.0084932519   0.026839469 -0.0073349322   0.027414851 -0.0019443337   -0.012509371  -0.016773875    1.829842    2.4552741 0 0.039571046 0.11821471   3.12058e-09 0.25064576 0.90157017 0.44461839 0.63313086 -16.312346 -16.312346  232.5076  232.5076
 2 101.22794 3.0536126 0.96534217 80.145513 0.037753171 0.21611135  -0.0072574484  -0.018565485   0.032603187  -0.023002606     0.0233344   0.013864159 -0.00068195769  -0.027258952   1.9286069    4.4018415 0 0.024250007 0.11415047 3.0536126e-09 0.24613216 0.96414184 0.44820812 0.65737068 -15.762277 -15.762277 233.98044 233.98044
 4  102.0292 2.8173966  1.0440407 80.145513 0.037753171 0.21611135    0.022306264     0.0141394   0.029046045  -0.013235157   0.015087805  0.0074155395     0.02214732  0.0024016921   1.9420542    4.2151007 0 0.024250007 0.11415047 2.8173966e-09 0.24613216 0.95919011 0.44590617 0.65399449 -13.693455 -13.693455 231.44531 231.44531
 7 99.050548 2.2564315  1.0242057 90.635438 0.038501416 0.21063828  -0.0045760024  -0.012136717   0.020948456 -0.0027367018   0.022477433    0.01474721    0.046375016   0.043537695   1.2986593    3.3772011 0 0.031628076 0.14087672 2.2564315e-09 0.24861923 0.95708438 0.43925719 0.64838738 -16.737967 -16.737967 231.57703 231.57703
 7 99.820335 2.3249485  1.0276459 89.443759 0.039421595 0.21242874  -0.0090869743  -0.031164476   0.012278043  -0.010013823   0.017354656   0.038922642    0.036356888   0.056237871  0.23324686   0.27592512 0 0.031538009 0.13789281 2.3249485e-09 0.24859561  0.9566566 0.44092295 0.64947044 -16.102319 -16.102319 231.84531 231.84531
 5  99.61249 1.7505009  1.0197575 87.083092 0.041751959 0.24243526   0.0087157843  -0.018926831 -0.0061926297  -0.015681314  0.0030630137  -0.013518657   -0.008754573   0.021441296 0.029310394 -0.037590996 0 0.031662452 0.15169823 1.7505009e-09 0.24862823 0.87738234 0.43200302  0.6156556 -17.574665 -17.574665 234.37431 234.37431
 6 100.74853 1.8307896 0.92280646 87.083092 0.041751959 0.24243526 -0.00031909062  -0.035891227   0.020772756  0.0076051431  -0.021705005   0.030303546    0.044466589    0.01207998  0.61868849    3.8039108 0 0.031662452 0.15169823 1.8307896e-09 0.24862823 0.85455247 0.42076211 0.59963597 -15.419025 -15.419025 232.33511 232.33511
 6 97.382111 1.9008501 0.92386349 87.083092 0.041751959 0.24243526    0.018488909  -0.024637294   0.011307905 -0.0075586999   0.025094693   0.022859779    0.036451722   0.018136865  0.54548869    1.1135366 0 0.031662452 0.15169823 1.9008501e-09 0.24862823 0.87120399 0.42896094 0.61132028 -18.056038 -18.056038  230.8763  230.8763
 3 100.38888 2.0039891  1.0251523 87.083092 0.041751959 0.24243526    0.019089952  -0.023644405   0.020171106  -0.016580786   0.035858825   0.053588438  -0.0074345615   0.023240951    1.580877    4.5625721 0 0.031662452 0.15169823 2.0039891e-09 0.24862823 0.94136741  0.4635078 0.66055366 -15.881657 -15.881657 232.54108 232.54108
 1  99.50648 2.6643685  1.0301686 90.898997  0.03615284 0.20122002   0.0048603946  -0.012546949   0.014418534  -0.051264626    0.02492157  -0.013794691   -0.012006473  -0.012979998    1.002683    1.9187882 0 0.029871745  0.1358558 2.6643685e-09  0.2480989  1.0300488 0.46205469 0.68988322 -16.524839 -16.524839 232.06264 232.06264
12  100.9615 2.5298957  1.0413644 90.898997  0.03615284 0.20122002    0.036322679   -0.01825288 -0.0078910128   0.005646654    0.01169728  0.0041505863    0.025179131   0.038912338    1.312675    1.3831194 0 0.029871745  0.1358558 2.5298957e-09  0.2480989  1.0095997 0.45288174 0.67618731 -14.514792 -14.514792 230.95259 230.95259
 4 98.212922 2.8264839  1.0469559 86.293512 0.031932426 0.19659839    0.002043731  -0.016977707   0.018131997   0.016140158   0.033623218   0.011096983   0.0051231616  -0.011194519   0.7707297    3.2068997 0 0.023778705 0.12213926 2.8264839e-09  0.2459749  1.0282611 0.45592498 0.68469696 -17.326003 -17.326003 231.07785 231.07785
 6  99.57514 2.8389913  1.0481549 85.870113 0.032473424 0.19795016  -0.0024249093   -0.01837747  -0.012555974 0.00080579495 0.00050883905  -0.021857334    0.011211908   0.011630239  0.66295955   0.81834847 0 0.023944851 0.12154148 2.8389913e-09 0.24602643  1.0252005 0.45612801 0.68382942 -16.401227 -16.401227 231.95273 231.95273
 7 101.23897 2.0355528  1.0522769 77.477322 0.045917437 0.26654673   0.013988402   0.010152902 -0.00060728849  -0.032939861    0.030101261   -0.035659004 0.00039088339   0.012448774    1.6902235     2.856483 0 0.027563023  0.13205066 2.0355528e-09 0.24735933 0.87568915 0.45210223 0.62920666 -13.751413 -13.751413 229.98078 229.98078
 3 99.514324 1.6055789  1.0419186 84.803153  0.05044075 0.26945555   0.029136705 -0.0086302079  -0.0022382523  -0.019168034   -0.013999077 -0.00038769561   0.029043996   0.021306005     1.579412     3.654741 0 0.036274842  0.15704217 1.6055789e-09 0.24985553 0.83824794 0.43512703 0.60394067 -16.145091 -16.145091 231.31883 231.31883
 1 100.04683 2.6059735  1.0646245 89.106667  0.05484497 0.22801046  -0.015884838  -0.026728478   0.0083144863  -0.033494277    0.018243177     0.01583873   0.048460201   0.024804675   0.46807113 -0.091871573 0 0.043546896  0.13698112 2.6059735e-09 0.25071434 0.94596159 0.45170083 0.65367548 -17.579165 -17.579165 235.25199 235.25199
32 104.36326 2.2489216  1.0165277 89.106667  0.05484497 0.22801046   -0.03165037  -0.037626913  -0.0010275154   -0.04319149    0.027202704 -0.00042028151   0.026162072   0.014387894  -0.29090025    1.0709073 0 0.043546896  0.13698112 2.2489216e-09 0.25071434 0.85749635 0.40945829  0.5925445 -15.409096 -15.409096 239.54472 239.54472
 1 102.25857 2.3252444  1.0211956 85.987686 0.055283752 0.23380536  -0.034882762  -0.027673858    0.018212683  -0.017071272    0.013972486   -0.030272186 -0.0099679882   0.012693906  -0.59983394    3.1747293 0 0.040876154  0.13151976 2.3252444e-09 0.25071434 0.85699541 0.41438662 0.59592569 -14.935058 -14.935058 234.38726 234.38726
 5 101.87197 2.4873359  1.0538305 85.987686 0.055283752 0.23380536  0.0049659485  -0.030140385    0.028932569  -0.011801428   -0.035020453  -0.0067803108 -0.0010303975  0.0080376316     1.862199    4.5846833 0 0.040876154  0.13151976 2.4873359e-09 0.25071434 0.90067372 0.43550658 0.62629812 -15.184206 -15.184206 234.11235 234.11235
10 98.556567 2.5172757  1.0538751 86.707083 0.055275506 0.23086692   0.014867152  -0.029437877     0.01473403  0.0058186412  -0.0022055633     0.04273235  -0.011349177   0.022721558   0.31423766   -2.1323529 0 0.041556779  0.13152668 2.5172757e-09 0.25071434  0.9036037 0.43416905 0.62635195 -16.657376 -16.657376 230.42789 230.42789
 2 102.10097 2.7447499  1.0154641 86.707083 0.055275506 0.23086692  0.0027316641  -0.037178647    0.025344187   0.028093359 -0.00012118612   0.0065958608  -0.029099661 0.00030472308   0.45944508   -1.8881634 0 0.041556779  0.13152668 2.7447499e-09 0.25071434 0.92583874 0.44485267 0.64176463 -13.704853 -13.704853 231.61164 231.61164
34 96.766333 3.1519858   1.032195 84.886715 0.061297548 0.22878369  0.0037231701  -0.030965352    0.018201641 0.00035707036    0.023486148    0.017686198  0.0091998924   0.021720283   0.43612646   0.77255755 0 0.044169508  0.12022153 3.1519858e-09 0.25071434 0.91429543 0.43731974 0.63232858 -18.483649 -18.483649 230.49996 230.49996
 8 97.391092 3.2583616 0.94852751 84.886715 0.061297548 0.22878369  0.0005748734  -0.020824734    0.018362329 -0.0026102182  -0.0016079754   0.0049727579   0.017814054   0.018178734  0.092881349  -0.99972597 0 0.044169508  0.12022153 3.2583616e-09 0.25071434 0.89435185 0.42778045 0.61853556 -18.989464 -18.989464 232.76111 232.76111
 7 99.774241 2.9866802 0.94287182 84.247424 0.060977276 0.23985441   0.026218986  -0.016712889     0.01168823  -0.031542182    0.046510718    0.028489134    0.02632596    0.02697899   0.51392857   -0.7897005 0 0.043279405  0.12650244 2.9866802e-09 0.25071434 0.89147476 0.43659917 0.62387269 -16.430225 -16.430225 232.40893 232.40893
 1 100.52755 3.0563214 0.94823111 82.628842 0.063330299 0.24461008 -0.0058886074 -0.0072111075    0.013525041  -0.032318128    0.029049171    0.039237867   0.033178063   0.018894653   0.65524758   -1.7261766 0 0.043238923  0.12332876 3.0563214e-09 0.25071434 0.88452477 0.43746889 0.62205472 -17.701698 -17.701698  236.4585  236.4585
 6 100.64867 3.2753735 0.95271328 85.662315 0.065429573  0.2317009  -0.010741288   -0.01902656   0.0084165913  -0.032704439     0.01862746    0.056368873   0.024926842 -0.0020068249   0.41757708   -1.6484864 0 0.048012432  0.12153703 3.2753735e-09 0.25071434 0.88428064 0.42565131 0.61351056 -17.245087 -17.245087 235.78752 235.78752
 5 101.62068  2.478437 0.93823807 77.781984 0.061888363 0.27606342  0.0056408716  -0.014795112  -0.0070657014   0.017590705   0.0044405913    0.049832568   0.001031994  -0.032704295   0.64014263  -0.76077541 0 0.037442689  0.12918639  2.478437e-09 0.25015113 0.84385763 0.44337746 0.61167594 -13.977727 -13.977727 231.19682 231.19682
 2 102.73414 2.3960889  1.0217992 77.781984 0.061888363 0.27606342   0.011983959  -0.031586535   0.0055168523 -0.0054703161   -0.023894133    0.035611357  0.0050305556    0.03226133   0.13325399   -2.0483221 0 0.037442689  0.12918639 2.3960889e-09 0.25015113 0.86058887 0.45216835 0.62380369 -16.711871 -16.711871 238.89202 238.89202
 5 103.21253 2.5745608  1.0229885 74.334349 0.056817586 0.27163175 -0.0072732198  -0.013096849   0.0082883337 -0.0096668019   -0.021480043    0.014098104  0.0099973619   0.039422586  0.068783023   -2.9796414 0 0.031395099  0.11834113 2.5745608e-09 0.24855791 0.86774815 0.45225561 0.62645348 -17.868792 -17.868792 242.16264 242.16264
 2 99.820164 3.6928101  1.0243256 81.241817 0.041038325 0.19228738 0.00038603898  -0.012367752   0.0068167644   0.027610331   -0.001645194    0.026255893   0.013917667 -0.0071992816 -0.046880681   -3.5340886 0  0.02708625  0.09940209 3.6928101e-09 0.24718617 0.96353081  0.4225139 0.63804793 -16.878158 -16.878158 233.39664 233.39664
 1 99.883051 3.8119224  1.0276925 77.962186 0.039296616 0.19402743   0.015063566  -0.015327619   0.0046226611 -0.0055851798  -0.0057982254  -0.0032253416 -0.0060363472   0.013564637   0.15511656   -3.9536536 0 0.023884886  0.09365485 3.8119224e-09 0.24600802 0.95769651 0.42185138 0.63561435 -18.290186 -18.290186 236.34647 236.34647
 3  100.1703 3.2565612  1.0393245  63.25774 0.049968774 0.26606336   0.014946164 -0.0036610034   0.0013163868  -0.030195901    0.015847692    0.040455337   -0.01934388   0.035078996   0.59607878    2.4897858 0 0.019995213 0.086212994 3.2565612e-09 0.24431011  0.8368275 0.43164675 0.60101071 -16.099074 -16.099074 232.53874 232.53874
 2 101.01638 2.7853208  1.0303181 66.371918 0.053367269 0.27974298   0.012738338  0.0034735238    0.010710179  -0.038792542    0.051084944    0.029384426  -0.033608161   0.024611069     2.258718    3.3125311 0 0.023509517 0.099439538 2.7853208e-09 0.24587187 0.83378163 0.44099323 0.60637616 -13.733239 -13.733239 229.49924 229.49924
 3 103.80047 2.7374397  1.0187585 71.077605 0.047177107 0.26117409   0.010056932 -0.028744724  0.023677139  -0.073947243     0.05110952  0.010276392  -0.018654927 -0.0095223135   1.3623838  4.5890862 0 0.023833997   0.1077859 2.7374397e-09 0.24599241 0.88027114 0.44986427 0.62928733 -12.482782 -12.482782 232.56651 232.56651
 4 99.937742 2.2202749   1.006206 64.784251 0.041053565 0.28787066   0.013329638 -0.013927427  0.011619162  -0.050427949    0.045163071  0.041668798  -0.013272409  0.0037605589   2.0120062  4.8349743 0 0.017230178  0.10331835 2.2202749e-09 0.24283422 0.79608134 0.42712613 0.58311847 -15.769583 -15.769583 231.41465 231.41465
 6 99.419436 2.3374623 0.97983007 64.784251 0.041053565 0.28787066   0.012974881  -0.01355444  0.011198123  -0.051571011    0.045670477  0.042339243  -0.014341986  0.0026472789   2.0952436  4.9245912 0 0.017230178  0.10331835 2.3374623e-09 0.24283422 0.80927971 0.43420753 0.59278609 -15.567264 -15.567264  229.9734  229.9734
 3 104.17503 2.0697334 0.95499782  81.31328 0.035917424 0.24844201   0.010530156 -0.035999031  0.026125774  -0.017748289    0.060051587 -0.014490274 -0.0083552165  -0.028028212   1.9721976  2.8787203 0  0.02374806   0.1400915 2.0697334e-09 0.24596474 0.91289297 0.45502198 0.64450474 -12.822482 -12.822482 233.99501 233.99501
 1 101.01125 1.5159245 0.94083438 83.468408 0.035449264 0.26240812   0.015944732 -0.031705221  0.013513177  -0.014372865    0.048487486  0.022398079  -0.023241915  -0.011842235  0.60037199  1.4238042 0 0.024697414   0.1576722 1.5159245e-09 0.24631174  0.8356569 0.42807182 0.59809796 -15.692901 -15.692901  233.4083  233.4083
 7 98.686792  1.564859 0.94231333 85.731238 0.037565643 0.25766924   0.027425323 -0.015276998  0.011362717  -0.030132688  -0.0053779388  0.011412618   0.014869555   0.040946577  0.25260396 -3.5180483 0 0.027610166  0.16129856  1.564859e-09  0.2473763 0.85011556 0.43152827 0.60568052 -17.020988 -17.020988 231.41556 231.41556
 5 97.699554 1.6946178 0.94523427 86.577161 0.038333102 0.25181944  0.0066160918 -0.025668135  0.025216944  -0.024808704  -0.0027798881  0.010297925 -0.0016849875   0.017977692  0.27438939 -3.0817069 0 0.028732978  0.15953735 1.6946178e-09  0.2477481 0.87521167 0.43919535 0.61999104 -18.101313 -18.101313 231.60173 231.60173
 2 98.527378 1.6381668  1.0120585 86.577161 0.038333102 0.25181944  0.0076289969  -0.02456974  0.025908044  -0.023972906    0.000438956  0.010296348 -0.0015307724   0.019634429  0.25249435 -3.2621729 0 0.028732978  0.15953735 1.6381668e-09  0.2477481 0.89031107 0.44677247  0.6306873 -18.088168 -18.088168 233.23109 233.23109
10 98.051649  1.609411  1.0194536 86.577161 0.038333102 0.25181944  0.0026852883 -0.020993937  0.019503348  -0.026973736    0.011936022  0.012658925   0.011196218   0.033346338  0.18883011 -4.6080102 0 0.028732978  0.15953735  1.609411e-09  0.2477481 0.88584222 0.44452993 0.62752161 -18.891713 -18.891713 233.88672 233.88672
10 98.640819 1.8168327  1.0552672 80.166615 0.062541574   0.293025    0.02878017 -0.024318411  0.016110107 -0.0060510636    0.025100631 0.0072929969  -0.017464738  0.0014151365   1.8669259  4.5553177 0 0.040193507  0.14770985 1.8168327e-09 0.25071434 0.82689799 0.44761463 0.60838445 -16.618912 -16.618912 230.51946 230.51946
 9 99.441201 2.0208217   1.064913  74.06042 0.062784314 0.30156582   0.015496587 -0.012288841  0.020782036  -0.014865132    0.038066112   0.01131719  0.0049710758   0.022403939   2.1893632  1.6531442 0 0.034436856   0.1306165 2.0208217e-09  0.2493909 0.81943174 0.44999101 0.60723712 -17.860586 -17.860586 234.60357 234.60357
25 98.526052 1.9095415  1.0648405 75.913075 0.066340684 0.30561603  -0.019526707 -0.021449052   0.01762414  -0.027589868     0.04235206  0.018970986 -0.0052333469   0.012962271   1.9630833  3.9637538 0 0.038230776  0.13751769 1.9095415e-09 0.25033807  0.8092921  0.4473973 0.60172677 -17.612037 -17.612037 232.27618 232.27618
 1 98.148631  1.834648   1.063734 75.697094 0.066641914 0.30928982  0.0085212813 -0.026969541 0.0038416265 -0.0049470455     0.03758373 -0.010689892 -0.0034099224 -0.0081107088  0.91757932  3.5904448 0  0.03818615   0.1386688  1.834648e-09 0.25032731 0.79710434 0.44330026 0.59443802 -17.537866 -17.537866 231.37299 231.37299
11 100.23005 1.9129678  1.0675397 74.053014 0.067362112 0.31161472  -0.010821802 -0.014094918 0.0091127144  -0.036710002   -0.005859452 -0.029089887   0.017117786  -0.014060044   1.5500626  4.8246739 0 0.036940364  0.13359065 1.9129678e-09  0.2500294 0.79668153 0.44472724 0.59523607 -16.715539 -16.715539 233.89119 233.89119
 3 98.878302 1.7862245  1.0621538 76.326559 0.066619167 0.30940696   0.019328171 -0.024139799  0.015635598  -0.024609721   -0.012898448  0.036302288  -0.033550715  0.0029659433   1.4156696  1.5004372 0 0.038810618   0.1410661 1.7862245e-09 0.25047714 0.79376422 0.44152627 0.59200317 -15.606001 -15.606001 228.96861 228.96861
 6 99.277947 3.0708914  1.0607066 77.828383 0.040836672 0.22448968   0.021141412 -0.017164037  0.011399382  -0.039232327  -0.0047547466  0.049897209  -0.012926431   0.015506863   1.0373601  2.3134647 0 0.024735822  0.11085257 3.0708914e-09 0.24632766 0.97827306 0.46350912 0.67337841 -16.222104 -16.222104  231.0001  231.0001
 5  99.34373 2.9889938 0.90664313 77.828383 0.040836672 0.22448968  0.0056670535 -0.013679786  0.010870653  -0.012357704   0.0063905106  0.065752775 -0.0023487456   0.028338294  0.22787039 0.56274167 0 0.024735822  0.11085257 2.9889938e-09 0.24632766 0.90383988 0.42824242 0.62214354 -16.475255 -16.475255 231.63797 231.63797
 1 101.97151 1.7349029 0.89502335 76.810202 0.054260742 0.29055261  -0.010799903 -0.029792636  0.014324086  -0.011376359   -0.041856666  0.028516743  0.0043644421   0.035324104 -0.87060468  2.5950739 0 0.032012792  0.13902702 1.7349029e-09  0.2487211 0.75448556 0.40668984 0.55393286 -15.637449 -15.637449 235.21793 235.21793
 2 102.23235 1.8469663 0.89863664 77.764844 0.056105195  0.2865056 -0.0080097025 -0.024621342  0.033049815  -0.032396242  -0.0088534966  0.041605372  -0.017943337   0.043105893   -0.191531  3.1925631 0 0.033928893  0.13894153 1.8469663e-09 0.24925653 0.77099973 0.41268699 0.56407584 -14.105712 -14.105712 232.67613 232.67613
11  100.0686 2.4946447 0.92918215 61.548587 0.059210948 0.30862866 -0.0035326407 -0.020852763  0.016279472  -0.033378354 -0.00062073297  0.046950031  0.0047360578   0.018184657  0.83957621  4.1712252 0 0.022430461 0.094240735 2.4946447e-09 0.24542231 0.73147133  0.4063642 0.54520066 -18.023689 -18.023689 236.18458 236.18458
10 99.880817 2.7996195 0.89588426 61.548587 0.059210948 0.30862866   0.014203235 -0.030097296    0.018302164  -0.034355312 -7.0348625e-05    0.04606295  -0.020305851  0.029376382  1.3912197  4.2925559 0 0.022430461 0.094240735 2.7996195e-09 0.24542231 0.76717209 0.42619752 0.57181015 -15.944855 -15.944855 231.65134 231.65134
 4  98.98496 2.7619016 0.89675061 60.573277 0.060024306 0.31357957   0.010606641 -0.011425297 -0.00060362685  -0.014784391   -0.021184173   0.025854044   0.013287374  0.013129977 0.86154969  3.4827918 0  0.02202365 0.092795805 2.7619016e-09 0.24525426 0.75502683 0.42280125 0.56500114 -17.851103 -17.851103 233.67213 233.67213
 2 104.27147 2.9399205 0.91183231 60.573277 0.060024306 0.31357957 -0.0053812224 -0.015461559   -0.023289813  -0.022925063    0.026676225   0.042611442   0.011551206 -0.023734205  1.6358892  2.5146722 0  0.02202365 0.092795805 2.9399205e-09 0.24525426 0.78240642 0.43813332 0.58548981 -13.196388 -13.196388 234.93571 234.93571
 1 101.22976 2.6816679 0.93897547 60.573277 0.060024306 0.31357957  0.0067714535  0.002314877  -0.0092040624  -0.030653567   0.0089305529 -0.0069691875 -0.0062448339  0.038026909  1.5840418  3.0617427 0  0.02202365 0.092795805 2.6816679e-09 0.24525426 0.75327382  0.4218196 0.56368933 -15.599982 -15.599982 233.65948 233.65948
 3 96.914457 2.5835729 0.92160422 77.593424 0.058801976 0.27196379  0.0020593892 -0.018620156   0.0046813446  -0.041731121    0.020039066  0.0013122729  0.0030857065  0.013742031  1.9714372  4.9010221 0 0.035403138  0.12795075 2.5835729e-09 0.24963296 0.86152539 0.44928676 0.62215107 -18.976186 -18.976186 231.78129 231.78129
 2 100.32828 2.6298584 0.92096489 78.163846 0.057720871 0.26738009  -0.016270172  -0.04008699   0.0017770488  -0.022252855    0.042008937  -0.014260729  0.0090893834  0.024667732 0.77288375  2.2158716 0 0.035265068  0.12769896 2.6298584e-09 0.24959895 0.86973091 0.44972749 0.62541338 -16.232843 -16.232843 233.12225 233.12225
 2 98.876447 2.2963758 0.91338708 84.740423 0.062331792 0.26881987 -0.0012768411 -0.024934357    0.019755296   -0.02791558   0.0047309862    0.02884727  0.0019603595 -0.014787769  0.5613904  4.1816642 0 0.044760082  0.14781456 2.2963758e-09 0.25071434 0.85545843 0.44353673 0.61597665 -18.125133 -18.125133 234.00316 234.00316
 6 97.938206 2.2876125  0.9013519 84.740423 0.062331792 0.26881987  -0.007401214 -0.019582609    0.010464616 -0.0066744687    0.047027128   0.042597411 -0.0032418433  0.016795025 0.70577151   2.118593 0 0.044760082  0.14781456 2.2876125e-09 0.25071434  0.8490206 0.44019885 0.61134106 -17.392536 -17.392536 230.66148 230.66148
 1 97.265058 2.1559257 0.89779294 85.194935 0.061999219  0.2719935 -0.0090218913 -0.015369997    0.013157342   -0.01569887    0.023621214   0.040266364  -0.014908824 0.0055803821  0.6034424  1.8144471 0  0.04500013  0.15194931 2.1559257e-09 0.25071434 0.83850783 0.43730696 0.60554546 -18.053034 -18.053034 230.63618 230.63618
